"scenario","target_label","target_size","ate_climate_behavior"
"combo_7","social_norms+trust_science",2,0
"combo_7","social_norms+policy_support",2,0
"combo_7","trust_science+policy_support",2,0
"combo_7","belief_concern+harm_present+harm_future",3,0.187119938302242
"combo_7","belief_concern+harm_present+weather_risk_prep",3,0.284892805924949
"combo_7","belief_concern+harm_present+social_norms",3,0.187119938302242
"combo_7","belief_concern+harm_present+trust_science",3,0.187119938302242
"combo_7","belief_concern+harm_present+policy_support",3,0.187119938302242
"combo_7","belief_concern+harm_future+weather_risk_prep",3,0.281662950936357
"combo_7","belief_concern+harm_future+social_norms",3,0.164110695140187
"combo_7","belief_concern+harm_future+trust_science",3,0.164110695140187
"combo_7","belief_concern+harm_future+policy_support",3,0.164110695140187
"combo_7","belief_concern+weather_risk_prep+social_norms",3,0.265288356780556
"combo_7","belief_concern+weather_risk_prep+trust_science",3,0.265288356780556
"combo_7","belief_concern+weather_risk_prep+policy_support",3,0.265288356780556
"combo_7","belief_concern+social_norms+trust_science",3,0.147736100984387
"combo_7","belief_concern+social_norms+policy_support",3,0.147736100984387
"combo_7","belief_concern+trust_science+policy_support",3,0.147736100984387
"combo_7","harm_present+harm_future+weather_risk_prep",3,0.284892805924949
"combo_7","harm_present+harm_future+social_norms",3,0.187119938302242
"combo_7","harm_present+harm_future+trust_science",3,0.187119938302242
"combo_7","harm_present+harm_future+policy_support",3,0.187119938302242
"combo_7","harm_present+weather_risk_prep+social_norms",3,0.284892805924949
"combo_7","harm_present+weather_risk_prep+trust_science",3,0.284892805924949
"combo_7","harm_present+weather_risk_prep+policy_support",3,0.284892805924949
"combo_7","harm_present+social_norms+trust_science",3,0.187119938302242
"combo_7","harm_present+social_norms+policy_support",3,0.187119938302242
"combo_7","harm_present+trust_science+policy_support",3,0.187119938302242
"combo_7","harm_future+weather_risk_prep+social_norms",3,0.254933062360653
"combo_7","harm_future+weather_risk_prep+trust_science",3,0.254933062360653
"combo_7","harm_future+weather_risk_prep+policy_support",3,0.254933062360653
"combo_7","harm_future+social_norms+trust_science",3,0.113827182797666
"combo_7","harm_future+social_norms+policy_support",3,0.113827182797666
"combo_7","harm_future+trust_science+policy_support",3,0.113827182797666
"combo_7","weather_risk_prep+social_norms+trust_science",3,0.186754274057339
"combo_7","weather_risk_prep+social_norms+policy_support",3,0.186754274057339
"combo_7","weather_risk_prep+trust_science+policy_support",3,0.186754274057339
"combo_7","social_norms+trust_science+policy_support",3,0
"combo_8","belief_concern",1,0.201272139772873
"combo_8","harm_present",1,0.192804120987485
"combo_8","harm_future",1,0.0104206601371024
"combo_8","weather_risk_prep",1,0.0930760135358505
