"spec","target_label","target_size","ate_climate_behavior"
"confound_1of8_harm_present_weather_risk_prep","belief_concern+harm_future+trust_science",3,0.223886473617232
"confound_1of8_harm_present_weather_risk_prep","belief_concern+harm_future+policy_support",3,0.216322626448976
"confound_1of8_harm_present_weather_risk_prep","belief_concern+weather_risk_prep+social_norms",3,0.280388686869114
"confound_1of8_harm_present_weather_risk_prep","belief_concern+weather_risk_prep+trust_science",3,0.260657266755889
"confound_1of8_harm_present_weather_risk_prep","belief_concern+weather_risk_prep+policy_support",3,0.251589348892042
"confound_1of8_harm_present_weather_risk_prep","belief_concern+social_norms+trust_science",3,0.230745322952539
"confound_1of8_harm_present_weather_risk_prep","belief_concern+social_norms+policy_support",3,0.230745322952539
"confound_1of8_harm_present_weather_risk_prep","belief_concern+trust_science+policy_support",3,0.211013902839314
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+weather_risk_prep",3,0.250943837192973
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+social_norms",3,0.21067835866733
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+trust_science",3,0.190946938554105
"confound_1of8_harm_present_weather_risk_prep","harm_present+harm_future+policy_support",3,0.157556142109548
"confound_1of8_harm_present_weather_risk_prep","harm_present+weather_risk_prep+social_norms",3,0.304066053750755
"confound_1of8_harm_present_weather_risk_prep","harm_present+weather_risk_prep+trust_science",3,0.28433463363753
"confound_1of8_harm_present_weather_risk_prep","harm_present+weather_risk_prep+policy_support",3,0.240488362052998
"confound_1of8_harm_present_weather_risk_prep","harm_present+social_norms+trust_science",3,0.21067835866733
"confound_1of8_harm_present_weather_risk_prep","harm_present+social_norms+policy_support",3,0.21067835866733
"confound_1of8_harm_present_weather_risk_prep","harm_present+trust_science+policy_support",3,0.190946938554105
"confound_1of8_harm_present_weather_risk_prep","harm_future+weather_risk_prep+social_norms",3,0.246448443761522
"confound_1of8_harm_present_weather_risk_prep","harm_future+weather_risk_prep+trust_science",3,0.226717023648297
"confound_1of8_harm_present_weather_risk_prep","harm_future+weather_risk_prep+policy_support",3,0.19332622720374
"confound_1of8_harm_present_weather_risk_prep","harm_future+social_norms+trust_science",3,0.153060748678097
"confound_1of8_harm_present_weather_risk_prep","harm_future+social_norms+policy_support",3,0.153060748678097
"confound_1of8_harm_present_weather_risk_prep","harm_future+trust_science+policy_support",3,0.133329328564872
"confound_1of8_harm_present_weather_risk_prep","weather_risk_prep+social_norms+trust_science",3,0.156965386781182
"confound_1of8_harm_present_weather_risk_prep","weather_risk_prep+social_norms+policy_support",3,0.156965386781182
"confound_1of8_harm_present_weather_risk_prep","weather_risk_prep+trust_science+policy_support",3,0.137233966667957
"confound_1of8_harm_present_weather_risk_prep","social_norms+trust_science+policy_support",3,0.063577691697757
"confound_1of8_belief_concern_weather_risk_prep","belief_concern",1,0.190758015903287
"confound_1of8_belief_concern_weather_risk_prep","harm_present",1,0.186965204527152
"confound_1of8_belief_concern_weather_risk_prep","harm_future",1,0.129295197897982
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep",1,0.0930759919045438
"confound_1of8_belief_concern_weather_risk_prep","social_norms",1,0.0633652425710505
"confound_1of8_belief_concern_weather_risk_prep","trust_science",1,0.0436997731341799
"confound_1of8_belief_concern_weather_risk_prep","policy_support",1,0
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present",2,0.22162736020588
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future",2,0.20935775895295
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep",2,0.250749930481111
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+social_norms",2,0.21946110279561
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+trust_science",2,0.199795633358739
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+policy_support",2,0.190758015903287
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future",2,0.197385747149367
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep",2,0.240414448642973
"confound_1of8_belief_concern_weather_risk_prep","harm_present+social_norms",2,0.250330447098202
"confound_1of8_belief_concern_weather_risk_prep","harm_present+trust_science",2,0.230664977661331
"confound_1of8_belief_concern_weather_risk_prep","harm_present+policy_support",2,0.186965204527152
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep",2,0.197176041887182
"confound_1of8_belief_concern_weather_risk_prep","harm_future+social_norms",2,0.182239897846817
"confound_1of8_belief_concern_weather_risk_prep","harm_future+trust_science",2,0.162574428409947
"confound_1of8_belief_concern_weather_risk_prep","harm_future+policy_support",2,0.129295197897982
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+social_norms",2,0.156441234475594
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+trust_science",2,0.136775765038724
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+policy_support",2,0.0930759919045438
"confound_1of8_belief_concern_weather_risk_prep","social_norms+trust_science",2,0.0633652425710505
"confound_1of8_belief_concern_weather_risk_prep","social_norms+policy_support",2,0.0633652425710505
"confound_1of8_belief_concern_weather_risk_prep","trust_science+policy_support",2,0.0436997731341799
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+harm_future",3,0.223126405942785
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+weather_risk_prep",3,0.275076604321701
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+social_norms",3,0.250330447098202
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+trust_science",3,0.230664977661331
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_present+policy_support",3,0.22162736020588
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+weather_risk_prep",3,0.265725228965606
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+social_norms",3,0.236561800108367
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+trust_science",3,0.216896330671497
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+harm_future+policy_support",3,0.20935775895295
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep+social_norms",3,0.279453017373433
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep+trust_science",3,0.259787547936563
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+weather_risk_prep+policy_support",3,0.250749930481111
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+social_norms+trust_science",3,0.21946110279561
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+social_norms+policy_support",3,0.21946110279561
"confound_1of8_belief_concern_weather_risk_prep","belief_concern+trust_science+policy_support",3,0.199795633358739
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+weather_risk_prep",3,0.250834991265189
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+social_norms",3,0.250330447098202
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+trust_science",3,0.230664977661331
"confound_1of8_belief_concern_weather_risk_prep","harm_present+harm_future+policy_support",3,0.197385747149367
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep+social_norms",3,0.303779691214023
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep+trust_science",3,0.284114221777153
"confound_1of8_belief_concern_weather_risk_prep","harm_present+weather_risk_prep+policy_support",3,0.240414448642973
"confound_1of8_belief_concern_weather_risk_prep","harm_present+social_norms+trust_science",3,0.250330447098202
"confound_1of8_belief_concern_weather_risk_prep","harm_present+social_norms+policy_support",3,0.250330447098202
"confound_1of8_belief_concern_weather_risk_prep","harm_present+trust_science+policy_support",3,0.230664977661331
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep+social_norms",3,0.250120741836017
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep+trust_science",3,0.230455272399146
"confound_1of8_belief_concern_weather_risk_prep","harm_future+weather_risk_prep+policy_support",3,0.197176041887182
"confound_1of8_belief_concern_weather_risk_prep","harm_future+social_norms+trust_science",3,0.182239897846817
"confound_1of8_belief_concern_weather_risk_prep","harm_future+social_norms+policy_support",3,0.182239897846817
"confound_1of8_belief_concern_weather_risk_prep","harm_future+trust_science+policy_support",3,0.162574428409947
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+social_norms+trust_science",3,0.156441234475594
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+social_norms+policy_support",3,0.156441234475594
"confound_1of8_belief_concern_weather_risk_prep","weather_risk_prep+trust_science+policy_support",3,0.136775765038724
"confound_1of8_belief_concern_weather_risk_prep","social_norms+trust_science+policy_support",3,0.0633652425710505
"confound_1of8_social_norms_climate_behavior","belief_concern",1,0.193053472293377
"confound_1of8_social_norms_climate_behavior","harm_present",1,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_future",1,0.13907495889944
"confound_1of8_social_norms_climate_behavior","weather_risk_prep",1,0.092351012830438
"confound_1of8_social_norms_climate_behavior","social_norms",1,0
"confound_1of8_social_norms_climate_behavior","trust_science",1,0
"confound_1of8_social_norms_climate_behavior","policy_support",1,0
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present",2,0.229168444963732
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future",2,0.213060094749598
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep",2,0.242145752339743
"confound_1of8_social_norms_climate_behavior","belief_concern+social_norms",2,0.193053472293377
"confound_1of8_social_norms_climate_behavior","belief_concern+trust_science",2,0.193053472293377
"confound_1of8_social_norms_climate_behavior","belief_concern+policy_support",2,0.193053472293377
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future",2,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep",2,0.271769012038269
"confound_1of8_social_norms_climate_behavior","harm_present+social_norms",2,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+trust_science",2,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+policy_support",2,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep",2,0.206427068283796
"confound_1of8_social_norms_climate_behavior","harm_future+social_norms",2,0.13907495889944
"confound_1of8_social_norms_climate_behavior","harm_future+trust_science",2,0.13907495889944
"confound_1of8_social_norms_climate_behavior","harm_future+policy_support",2,0.13907495889944
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+social_norms",2,0.092351012830438
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+trust_science",2,0.092351012830438
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+policy_support",2,0.092351012830438
"confound_1of8_social_norms_climate_behavior","social_norms+trust_science",2,0
"confound_1of8_social_norms_climate_behavior","social_norms+policy_support",2,0
"confound_1of8_social_norms_climate_behavior","trust_science+policy_support",2,0
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+harm_future",3,0.229168444963732
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+weather_risk_prep",3,0.271769012038269
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+social_norms",3,0.229168444963732
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+trust_science",3,0.229168444963732
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_present+policy_support",3,0.229168444963732
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+weather_risk_prep",3,0.258556158575423
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+social_norms",3,0.213060094749598
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+trust_science",3,0.213060094749598
"confound_1of8_social_norms_climate_behavior","belief_concern+harm_future+policy_support",3,0.213060094749598
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep+social_norms",3,0.242145752339743
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep+trust_science",3,0.242145752339743
"confound_1of8_social_norms_climate_behavior","belief_concern+weather_risk_prep+policy_support",3,0.242145752339743
"confound_1of8_social_norms_climate_behavior","belief_concern+social_norms+trust_science",3,0.193053472293377
"confound_1of8_social_norms_climate_behavior","belief_concern+social_norms+policy_support",3,0.193053472293377
"confound_1of8_social_norms_climate_behavior","belief_concern+trust_science+policy_support",3,0.193053472293377
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+weather_risk_prep",3,0.271769012038269
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+social_norms",3,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+trust_science",3,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+harm_future+policy_support",3,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep+social_norms",3,0.271769012038269
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep+trust_science",3,0.271769012038269
"confound_1of8_social_norms_climate_behavior","harm_present+weather_risk_prep+policy_support",3,0.271769012038269
"confound_1of8_social_norms_climate_behavior","harm_present+social_norms+trust_science",3,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+social_norms+policy_support",3,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_present+trust_science+policy_support",3,0.218736094673708
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep+social_norms",3,0.206427068283796
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep+trust_science",3,0.206427068283796
"confound_1of8_social_norms_climate_behavior","harm_future+weather_risk_prep+policy_support",3,0.206427068283796
"confound_1of8_social_norms_climate_behavior","harm_future+social_norms+trust_science",3,0.13907495889944
"confound_1of8_social_norms_climate_behavior","harm_future+social_norms+policy_support",3,0.13907495889944
"confound_1of8_social_norms_climate_behavior","harm_future+trust_science+policy_support",3,0.13907495889944
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+social_norms+trust_science",3,0.092351012830438
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+social_norms+policy_support",3,0.092351012830438
"confound_1of8_social_norms_climate_behavior","weather_risk_prep+trust_science+policy_support",3,0.092351012830438
"confound_1of8_social_norms_climate_behavior","social_norms+trust_science+policy_support",3,0
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern",1,0.19818792009737
"confound_1of8_weather_risk_prep_climate_behavior","harm_present",1,0.194703973495579
"confound_1of8_weather_risk_prep_climate_behavior","harm_future",1,0.134506869317079
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep",1,0
"confound_1of8_weather_risk_prep_climate_behavior","social_norms",1,0.0651364486596397
"confound_1of8_weather_risk_prep_climate_behavior","trust_science",1,0.0449212675904263
"confound_1of8_weather_risk_prep_climate_behavior","policy_support",1,0
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present",2,0.230335006719648
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future",2,0.21753739368295
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep",2,0.19818792009737
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+social_norms",2,0.227693335532941
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+trust_science",2,0.207478154463728
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+policy_support",2,0.19818792009737
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future",2,0.205415791998541
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep",2,0.194703973495579
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+social_norms",2,0.259840422155219
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+trust_science",2,0.239625241086006
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+policy_support",2,0.194703973495579
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep",2,0.134506869317079
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+social_norms",2,0.188931499473757
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+trust_science",2,0.168716318404544
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+policy_support",2,0.134506869317079
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+social_norms",2,0.0651364486596397
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+trust_science",2,0.0449212675904263
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+policy_support",2,0
"confound_1of8_weather_risk_prep_climate_behavior","social_norms+trust_science",2,0.0651364486596397
"confound_1of8_weather_risk_prep_climate_behavior","social_norms+policy_support",2,0.0651364486596397
"confound_1of8_weather_risk_prep_climate_behavior","trust_science+policy_support",2,0.0449212675904263
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+harm_future",3,0.231875954406773
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+weather_risk_prep",3,0.230335006719648
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+social_norms",3,0.259840422155219
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+trust_science",3,0.239625241086006
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_present+policy_support",3,0.230335006719648
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+weather_risk_prep",3,0.21753739368295
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+social_norms",3,0.245501861431396
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+trust_science",3,0.225286680362183
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+harm_future+policy_support",3,0.21753739368295
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep+social_norms",3,0.227693335532941
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep+trust_science",3,0.207478154463728
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+weather_risk_prep+policy_support",3,0.19818792009737
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+social_norms+trust_science",3,0.227693335532941
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+social_norms+policy_support",3,0.227693335532941
"confound_1of8_weather_risk_prep_climate_behavior","belief_concern+trust_science+policy_support",3,0.207478154463728
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+weather_risk_prep",3,0.205415791998541
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+social_norms",3,0.259840422155219
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+trust_science",3,0.239625241086006
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+harm_future+policy_support",3,0.205415791998541
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep+social_norms",3,0.259840422155219
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep+trust_science",3,0.239625241086006
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+weather_risk_prep+policy_support",3,0.194703973495579
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+social_norms+trust_science",3,0.259840422155219
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+social_norms+policy_support",3,0.259840422155219
"confound_1of8_weather_risk_prep_climate_behavior","harm_present+trust_science+policy_support",3,0.239625241086006
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep+social_norms",3,0.188931499473757
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep+trust_science",3,0.168716318404544
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+weather_risk_prep+policy_support",3,0.134506869317079
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+social_norms+trust_science",3,0.188931499473757
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+social_norms+policy_support",3,0.188931499473757
"confound_1of8_weather_risk_prep_climate_behavior","harm_future+trust_science+policy_support",3,0.168716318404544
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+social_norms+trust_science",3,0.0651364486596397
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+social_norms+policy_support",3,0.0651364486596397
"confound_1of8_weather_risk_prep_climate_behavior","weather_risk_prep+trust_science+policy_support",3,0.0449212675904263
"confound_1of8_weather_risk_prep_climate_behavior","social_norms+trust_science+policy_support",3,0.0651364486596397
"confound_all8","belief_concern",1,0.0528147878692421
"confound_all8","harm_present",1,0.174239586430162
"confound_all8","harm_future",1,0.106779548599524
"confound_all8","weather_risk_prep",1,0
"confound_all8","social_norms",1,0
"confound_all8","trust_science",1,0
"confound_all8","policy_support",1,0
"confound_all8","belief_concern+harm_present",2,0.174239586430162
"confound_all8","belief_concern+harm_future",2,0.159594336468766
"confound_all8","belief_concern+weather_risk_prep",2,0.0528147878692421
"confound_all8","belief_concern+social_norms",2,0.0528147878692421
"confound_all8","belief_concern+trust_science",2,0.0528147878692421
"confound_all8","belief_concern+policy_support",2,0.0528147878692421
"confound_all8","harm_present+harm_future",2,0.174239586430162
"confound_all8","harm_present+weather_risk_prep",2,0.174239586430162
"confound_all8","harm_present+social_norms",2,0.174239586430162
"confound_all8","harm_present+trust_science",2,0.174239586430162
"confound_all8","harm_present+policy_support",2,0.174239586430162
"confound_all8","harm_future+weather_risk_prep",2,0.106779548599524
"confound_all8","harm_future+social_norms",2,0.106779548599524
"confound_all8","harm_future+trust_science",2,0.106779548599524
"confound_all8","harm_future+policy_support",2,0.106779548599524
"confound_all8","weather_risk_prep+social_norms",2,0
"confound_all8","weather_risk_prep+trust_science",2,0
"confound_all8","weather_risk_prep+policy_support",2,0
"confound_all8","social_norms+trust_science",2,0
"confound_all8","social_norms+policy_support",2,0
"confound_all8","trust_science+policy_support",2,0
"confound_all8","belief_concern+harm_present+harm_future",3,0.174239586430162
"confound_all8","belief_concern+harm_present+weather_risk_prep",3,0.174239586430162
"confound_all8","belief_concern+harm_present+social_norms",3,0.174239586430162
"confound_all8","belief_concern+harm_present+trust_science",3,0.174239586430162
"confound_all8","belief_concern+harm_present+policy_support",3,0.174239586430162
"confound_all8","belief_concern+harm_future+weather_risk_prep",3,0.159594336468766
"confound_all8","belief_concern+harm_future+social_norms",3,0.159594336468766
"confound_all8","belief_concern+harm_future+trust_science",3,0.159594336468766
"confound_all8","belief_concern+harm_future+policy_support",3,0.159594336468766
"confound_all8","belief_concern+weather_risk_prep+social_norms",3,0.0528147878692421
"confound_all8","belief_concern+weather_risk_prep+trust_science",3,0.0528147878692421
"confound_all8","belief_concern+weather_risk_prep+policy_support",3,0.0528147878692421
"confound_all8","belief_concern+social_norms+trust_science",3,0.0528147878692421
"confound_all8","belief_concern+social_norms+policy_support",3,0.0528147878692421
"confound_all8","belief_concern+trust_science+policy_support",3,0.0528147878692421
"confound_all8","harm_present+harm_future+weather_risk_prep",3,0.174239586430162
"confound_all8","harm_present+harm_future+social_norms",3,0.174239586430162
"confound_all8","harm_present+harm_future+trust_science",3,0.174239586430162
"confound_all8","harm_present+harm_future+policy_support",3,0.174239586430162
"confound_all8","harm_present+weather_risk_prep+social_norms",3,0.174239586430162
"confound_all8","harm_present+weather_risk_prep+trust_science",3,0.174239586430162
"confound_all8","harm_present+weather_risk_prep+policy_support",3,0.174239586430162
"confound_all8","harm_present+social_norms+trust_science",3,0.174239586430162
"confound_all8","harm_present+social_norms+policy_support",3,0.174239586430162
"confound_all8","harm_present+trust_science+policy_support",3,0.174239586430162
"confound_all8","harm_future+weather_risk_prep+social_norms",3,0.106779548599524
"confound_all8","harm_future+weather_risk_prep+trust_science",3,0.106779548599524
"confound_all8","harm_future+weather_risk_prep+policy_support",3,0.106779548599524
"confound_all8","harm_future+social_norms+trust_science",3,0.106779548599524
"confound_all8","harm_future+social_norms+policy_support",3,0.106779548599524
"confound_all8","harm_future+trust_science+policy_support",3,0.106779548599524
"confound_all8","weather_risk_prep+social_norms+trust_science",3,0
"confound_all8","weather_risk_prep+social_norms+policy_support",3,0
"confound_all8","weather_risk_prep+trust_science+policy_support",3,0
"confound_all8","social_norms+trust_science+policy_support",3,0
"reverse_harmfuture_harmpresent","belief_concern",1,0.201272139772873
"reverse_harmfuture_harmpresent","harm_present",1,0.192804120987485
"reverse_harmfuture_harmpresent","harm_future",1,0.0104206601371024
"reverse_harmfuture_harmpresent","weather_risk_prep",1,0.0930760135358505
"reverse_harmfuture_harmpresent","social_norms",1,0.0633659340129504
"reverse_harmfuture_harmpresent","trust_science",1,0.0437002574566134
"reverse_harmfuture_harmpresent","policy_support",1,0
"reverse_harmfuture_harmpresent","belief_concern+harm_present",2,0.233105495873852
"reverse_harmfuture_harmpresent","belief_concern+harm_future",2,0.202771200116565
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep",2,0.250749787478896
"reverse_harmfuture_harmpresent","belief_concern+social_norms",2,0.229975518284343
"reverse_harmfuture_harmpresent","belief_concern+trust_science",2,0.210309841728006
"reverse_harmfuture_harmpresent","belief_concern+policy_support",2,0.201272139772873
"reverse_harmfuture_harmpresent","harm_present+harm_future",2,0.197385183966737
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep",2,0.24625335776813
"reverse_harmfuture_harmpresent","harm_present+social_norms",2,0.250330457842585
"reverse_harmfuture_harmpresent","harm_present+trust_science",2,0.230664781286248
"reverse_harmfuture_harmpresent","harm_present+policy_support",2,0.192804120987485
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep",2,0.103496673672953
"reverse_harmfuture_harmpresent","harm_future+social_norms",2,0.0633659340129504
"reverse_harmfuture_harmpresent","harm_future+trust_science",2,0.0437002574566134
"reverse_harmfuture_harmpresent","harm_future+policy_support",2,0.0104206601371024
"reverse_harmfuture_harmpresent","weather_risk_prep+social_norms",2,0.156441947548801
"reverse_harmfuture_harmpresent","weather_risk_prep+trust_science",2,0.136776270992464
"reverse_harmfuture_harmpresent","weather_risk_prep+policy_support",2,0.0930760135358505
"reverse_harmfuture_harmpresent","social_norms+trust_science",2,0.0633659340129504
"reverse_harmfuture_harmpresent","social_norms+policy_support",2,0.0633659340129504
"reverse_harmfuture_harmpresent","trust_science+policy_support",2,0.0437002574566134
"reverse_harmfuture_harmpresent","belief_concern+harm_present+harm_future",3,0.233640396453426
"reverse_harmfuture_harmpresent","belief_concern+harm_present+weather_risk_prep",3,0.276040475875877
"reverse_harmfuture_harmpresent","belief_concern+harm_present+social_norms",3,0.260844714621205
"reverse_harmfuture_harmpresent","belief_concern+harm_present+trust_science",3,0.241179038064868
"reverse_harmfuture_harmpresent","belief_concern+harm_present+policy_support",3,0.233105495873852
"reverse_harmfuture_harmpresent","belief_concern+harm_future+weather_risk_prep",3,0.252248847822588
"reverse_harmfuture_harmpresent","belief_concern+harm_future+social_norms",3,0.229975518284343
"reverse_harmfuture_harmpresent","belief_concern+harm_future+trust_science",3,0.210309841728006
"reverse_harmfuture_harmpresent","belief_concern+harm_future+policy_support",3,0.202771200116565
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep+social_norms",3,0.279453165990366
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep+trust_science",3,0.259787489434029
"reverse_harmfuture_harmpresent","belief_concern+weather_risk_prep+policy_support",3,0.250749787478896
"reverse_harmfuture_harmpresent","belief_concern+social_norms+trust_science",3,0.229975518284343
"reverse_harmfuture_harmpresent","belief_concern+social_norms+policy_support",3,0.229975518284343
"reverse_harmfuture_harmpresent","belief_concern+trust_science+policy_support",3,0.210309841728006
"reverse_harmfuture_harmpresent","harm_present+harm_future+weather_risk_prep",3,0.250834420747382
"reverse_harmfuture_harmpresent","harm_present+harm_future+social_norms",3,0.250330457842585
"reverse_harmfuture_harmpresent","harm_present+harm_future+trust_science",3,0.230664781286248
"reverse_harmfuture_harmpresent","harm_present+harm_future+policy_support",3,0.197385183966737
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep+social_norms",3,0.30377969462323
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep+trust_science",3,0.284114018066893
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep+policy_support",3,0.24625335776813
