"scenario","target_label","target_size","ate_climate_behavior"
"combo_6","belief_concern+weather_risk_prep+policy_support",3,0.253724418902522
"combo_6","belief_concern+social_norms+trust_science",3,0.201964078241648
"combo_6","belief_concern+social_norms+policy_support",3,0.201964078241648
"combo_6","belief_concern+trust_science+policy_support",3,0.201964078241648
"combo_6","harm_present+harm_future+weather_risk_prep",3,0.284644881818059
"combo_6","harm_present+harm_future+social_norms",3,0.228729735524869
"combo_6","harm_present+harm_future+trust_science",3,0.228729735524869
"combo_6","harm_present+harm_future+policy_support",3,0.228729735524869
"combo_6","harm_present+weather_risk_prep+social_norms",3,0.284644881818059
"combo_6","harm_present+weather_risk_prep+trust_science",3,0.284644881818059
"combo_6","harm_present+weather_risk_prep+policy_support",3,0.284644881818059
"combo_6","harm_present+social_norms+trust_science",3,0.228729735524869
"combo_6","harm_present+social_norms+policy_support",3,0.228729735524869
"combo_6","harm_present+trust_science+policy_support",3,0.228729735524869
"combo_6","harm_future+weather_risk_prep+social_norms",3,0.216441582929186
"combo_6","harm_future+weather_risk_prep+trust_science",3,0.216441582929186
"combo_6","harm_future+weather_risk_prep+policy_support",3,0.216441582929186
"combo_6","harm_future+social_norms+trust_science",3,0.145429027563945
"combo_6","harm_future+social_norms+policy_support",3,0.145429027563945
"combo_6","harm_future+trust_science+policy_support",3,0.145429027563945
"combo_6","weather_risk_prep+social_norms+trust_science",3,0.0973700926998993
"combo_6","weather_risk_prep+social_norms+policy_support",3,0.0973700926998993
"combo_6","weather_risk_prep+trust_science+policy_support",3,0.0973700926998993
"combo_6","social_norms+trust_science+policy_support",3,0
"combo_7","belief_concern",1,0.201964078241648
"combo_7","harm_present",1,0.228729735524869
"combo_7","harm_future",1,0.145429027563945
"combo_7","weather_risk_prep",1,0.0973700926998993
"combo_7","social_norms",1,0
"combo_7","trust_science",1,0
"combo_7","policy_support",1,0
"combo_7","belief_concern+harm_present",2,0.23972906165602
"combo_7","belief_concern+harm_future",2,0.222884751549222
"combo_7","belief_concern+weather_risk_prep",2,0.253724418902522
"combo_7","belief_concern+social_norms",2,0.201964078241648
"combo_7","belief_concern+trust_science",2,0.201964078241648
"combo_7","belief_concern+policy_support",2,0.201964078241648
"combo_7","harm_present+harm_future",2,0.228729735524869
"combo_7","harm_present+weather_risk_prep",2,0.284644881818059
"combo_7","harm_present+social_norms",2,0.228729735524869
"combo_7","harm_present+trust_science",2,0.228729735524869
